kind	symbol	present	intro	note	detail
method	DisplayServer.accessibility_update_set_shortcut	---YYY	4.5	added-4.5	void (id: RID, shortcut: String)
method	DisplayServer.accessibility_update_set_state_description	---YYY	4.5	added-4.5	void (id: RID, description: String)
method	DisplayServer.accessibility_update_set_table_cell_position	---YYY	4.5	added-4.5	void (id: RID, row_index: int, column_index: int)
method	DisplayServer.accessibility_update_set_table_cell_span	---YYY	4.5	added-4.5	void (id: RID, row_span: int, column_span: int)
method	DisplayServer.accessibility_update_set_table_column_count	---YYY	4.5	added-4.5	void (id: RID, count: int)
method	DisplayServer.accessibility_update_set_table_column_index	---YYY	4.5	added-4.5	void (id: RID, index: int)
method	DisplayServer.accessibility_update_set_table_row_count	---YYY	4.5	added-4.5	void (id: RID, count: int)
method	DisplayServer.accessibility_update_set_table_row_index	---YYY	4.5	added-4.5	void (id: RID, index: int)
method	DisplayServer.accessibility_update_set_text_align	---YYY	4.5	added-4.5	void (id: RID, align: enum::HorizontalAlignment)
method	DisplayServer.accessibility_update_set_text_decorations	---YYY	4.5	added-4.5	void (id: RID, underline: bool, strikethrough: bool, overline: bool)
method	DisplayServer.accessibility_update_set_text_orientation	---YYY	4.5	added-4.5	void (id: RID, vertical: bool)
method	DisplayServer.accessibility_update_set_text_selection	---YYY	4.5	added-4.5	void (id: RID, text_start_id: RID, start_char: int, text_end_id: RID, end_char: int)
method	DisplayServer.accessibility_update_set_tooltip	---YYY	4.5	added-4.5	void (id: RID, tooltip: String)
method	DisplayServer.accessibility_update_set_transform	---YYY	4.5	added-4.5	void (id: RID, transform: Transform2D)
method	DisplayServer.accessibility_update_set_url	---YYY	4.5	added-4.5	void (id: RID, url: String)
method	DisplayServer.accessibility_update_set_value	---YYY	4.5	added-4.5	void (id: RID, value: String)
method	DisplayServer.beep	--YYYY	4.4	added-4.4	const void ()
method	DisplayServer.color_picker	---YYY	4.5	added-4.5	bool (callback: Callable)
method	DisplayServer.create_status_indicator	-YYYYY	4.3	added-4.3	int (icon: Texture2D, tooltip: String, callback: Callable)
method	DisplayServer.delete_status_indicator	-YYYYY	4.3	added-4.3	void (id: int)
method	DisplayServer.file_dialog_show	YYYYYY	4.2	sig-drift+preserved	enum::Error (title: String, current_directory: String, filename: String, show_hidden: bool, mode: enum::DisplayServer.FileDialogMode, filters: PackedStringArray, callback: Callable, parent_window_id: int = 0)
method	DisplayServer.file_dialog_with_options_show	-YYYYY	4.3	added-4.3+sig-drift+preserved	enum::Error (title: String, current_directory: String, root: String, filename: String, show_hidden: bool, mode: enum::DisplayServer.FileDialogMode, filters: PackedStringArray, options: typedarray::Dictionary, callback: Callable, parent_window_id: int = 0)
method	DisplayServer.get_base_color	-YYYYY	4.3	added-4.3	const Color ()
method	DisplayServer.global_menu_add_check_item	YYYYYY	4.2	sig-drift+preserved	int (menu_root: String, label: String, callback: Callable = Callable(), key_callback: Callable = Callable(), tag: Variant = null, accelerator: enum::Key = 0, index: int = -1)
method	DisplayServer.global_menu_add_icon_check_item	YYYYYY	4.2	sig-drift+preserved	int (menu_root: String, icon: Texture2D, label: String, callback: Callable = Callable(), key_callback: Callable = Callable(), tag: Variant = null, accelerator: enum::Key = 0, index: int = -1)
method	DisplayServer.global_menu_add_icon_item	YYYYYY	4.2	sig-drift+preserved	int (menu_root: String, icon: Texture2D, label: String, callback: Callable = Callable(), key_callback: Callable = Callable(), tag: Variant = null, accelerator: enum::Key = 0, index: int = -1)
method	DisplayServer.global_menu_add_icon_radio_check_item	YYYYYY	4.2	sig-drift+preserved	int (menu_root: String, icon: Texture2D, label: String, callback: Callable = Callable(), key_callback: Callable = Callable(), tag: Variant = null, accelerator: enum::Key = 0, index: int = -1)
method	DisplayServer.global_menu_add_item	YYYYYY	4.2	sig-drift+preserved	int (menu_root: String, label: String, callback: Callable = Callable(), key_callback: Callable = Callable(), tag: Variant = null, accelerator: enum::Key = 0, index: int = -1)
method	DisplayServer.global_menu_add_multistate_item	YYYYYY	4.2	sig-drift+preserved	int (menu_root: String, label: String, max_states: int, default_state: int, callback: Callable = Callable(), key_callback: Callable = Callable(), tag: Variant = null, accelerator: enum::Key = 0, index: int = -1)
method	DisplayServer.global_menu_add_radio_check_item	YYYYYY	4.2	sig-drift+preserved	int (menu_root: String, label: String, callback: Callable = Callable(), key_callback: Callable = Callable(), tag: Variant = null, accelerator: enum::Key = 0, index: int = -1)
method	DisplayServer.global_menu_get_system_menu_roots	-YYYYY	4.3	added-4.3	const Dictionary ()
method	DisplayServer.has_additional_outputs	-YYYYY	4.3	added-4.3	const bool ()
method	DisplayServer.has_hardware_keyboard	--YYYY	4.4	added-4.4	const bool ()
method	DisplayServer.help_set_search_callbacks	-YYYYY	4.3	added-4.3	void (search_callback: Callable, action_callback: Callable)
method	DisplayServer.is_in_pip_mode	-----Y	4.7	added-4.7	bool (window_id: int = 0)
method	DisplayServer.is_touchscreen_available	YYYYYY	4.2	sig-drift+preserved	const bool ()
method	DisplayServer.is_window_transparency_available	-YYYYY	4.3	added-4.3	const bool ()
signal	DisplayServer.orientation_changed	-----Y	4.7	added-4.7	
method	DisplayServer.pip_mode_enter	-----Y	4.7	added-4.7	void (window_id: int = 0)
method	DisplayServer.pip_mode_set_aspect_ratio	-----Y	4.7	added-4.7	void (numerator: int, denominator: int, window_id: int = 0)
method	DisplayServer.pip_mode_set_auto_enter_on_background	-----Y	4.7	added-4.7	void (auto_enter_on_background: bool, window_id: int = 0)
method	DisplayServer.register_additional_output	-YYYYY	4.3	added-4.3	void (object: Object)
method	DisplayServer.screen_get_image_rect	--YYYY	4.4	added-4.4	const Image (rect: Rect2i)
method	DisplayServer.set_hardware_keyboard_connection_change_callback	---YYY	4.5	added-4.5	void (callable: Callable)
method	DisplayServer.set_system_theme_change_callback	-YYYYY	4.3	added-4.3	void (callable: Callable)
method	DisplayServer.show_emoji_and_symbol_picker	--YYYY	4.4	added-4.4	const void ()
method	DisplayServer.status_indicator_get_rect	-YYYYY	4.3	added-4.3	const Rect2 (id: int)
method	DisplayServer.status_indicator_set_callback	-YYYYY	4.3	added-4.3	void (id: int, callback: Callable)
method	DisplayServer.status_indicator_set_icon	-YYYYY	4.3	added-4.3	void (id: int, icon: Texture2D)
method	DisplayServer.status_indicator_set_menu	-YYYYY	4.3	added-4.3	void (id: int, menu_rid: RID)
method	DisplayServer.status_indicator_set_tooltip	-YYYYY	4.3	added-4.3	void (id: int, tooltip: String)
method	DisplayServer.unregister_additional_output	-YYYYY	4.3	added-4.3	void (object: Object)
method	DisplayServer.window_get_hdr_output_current_max_luminance	-----Y	4.7	added-4.7	const float (window_id: int = 0)
method	DisplayServer.window_get_hdr_output_current_reference_luminance	-----Y	4.7	added-4.7	const float (window_id: int = 0)
method	DisplayServer.window_get_hdr_output_max_luminance	-----Y	4.7	added-4.7	const float (window_id: int = 0)
method	DisplayServer.window_get_hdr_output_reference_luminance	-----Y	4.7	added-4.7	const float (window_id: int = 0)
method	DisplayServer.window_get_output_max_linear_value	-----Y	4.7	added-4.7	const float (window_id: int = 0)
method	DisplayServer.window_is_hdr_output_enabled	-----Y	4.7	added-4.7	const bool (window_id: int = 0)
method	DisplayServer.window_is_hdr_output_requested	-----Y	4.7	added-4.7	const bool (window_id: int = 0)
method	DisplayServer.window_is_hdr_output_supported	-----Y	4.7	added-4.7	const bool (window_id: int = 0)
method	DisplayServer.window_request_hdr_output	-----Y	4.7	added-4.7	void (enable: bool, window_id: int = 0)
method	DisplayServer.window_set_color	----YY	4.6	added-4.6	void (color: Color)
method	DisplayServer.window_set_hdr_output_max_luminance	-----Y	4.7	added-4.7	void (max_luminance: float, window_id: int = 0)
method	DisplayServer.window_set_hdr_output_reference_luminance	-----Y	4.7	added-4.7	void (reference_luminance: float, window_id: int = 0)
method	DisplayServer.window_set_icon	-----Y	4.7	added-4.7	void (icon: Image, window_id: int = 0)
method	DisplayServer.window_set_taskbar_progress_state	-----Y	4.7	added-4.7	void (state: enum::DisplayServer.ProgressState, window_id: int = 0)
method	DisplayServer.window_set_taskbar_progress_value	-----Y	4.7	added-4.7	void (value: float, window_id: int = 0)
method	DisplayServer.window_start_drag	--YYYY	4.4	added-4.4	void (window_id: int = 0)
method	DisplayServer.window_start_resize	--YYYY	4.4	added-4.4	void (edge: enum::DisplayServer.WindowResizeEdge, window_id: int = 0)
method	ENetPacketPeer.get_packet_flags	--YYYY	4.4	added-4.4	const int ()
enum	EditorContextMenuPlugin.ContextMenuSlot	--YYYY	4.4	added-4.4+sig-drift	
method	EditorDebuggerPlugin._breakpoint_set_in_tree	-YYYYY	4.3	added-4.3+sig-drift+virtual-drift	void (script: Script, line: int, enabled: bool)
method	EditorDebuggerPlugin._breakpoints_cleared_in_tree	-YYYYY	4.3	added-4.3+sig-drift+virtual-drift	void ()
method	EditorDebuggerPlugin._capture	YYYYYY	4.2	sig-drift+virtual-drift	bool (message: String, data: Array, session_id: int)
method	EditorDebuggerPlugin._goto_script_line	-YYYYY	4.3	added-4.3+sig-drift+virtual-drift	void (script: Script, line: int)
method	EditorDebuggerPlugin._has_capture	YYYYYY	4.2	sig-drift+virtual-drift	const bool (capture: String)
method	EditorDebuggerPlugin._setup_session	YYYYYY	4.2	sig-drift+virtual-drift	void (session_id: int)
method	EditorDebuggerSession.set_breakpoint	-YYYYY	4.3	added-4.3	void (path: String, line: int, enabled: bool)
enum	EditorDock.DockSlot	----YY	4.6	added-4.6+sig-drift	
signal	EditorDock.opened	-----Y	4.7	added-4.7	
enum	EditorExportPlatform.DebugFlags	--YYYY	4.4	added-4.4	
enum	EditorExportPlatform.ExportMessageType	--YYYY	4.4	added-4.4	
method	EditorExportPlatform.add_message	--YYYY	4.4	added-4.4	void (type: enum::EditorExportPlatform.ExportMessageType, category: String, message: String)
method	EditorExportPlatform.clear_messages	--YYYY	4.4	added-4.4	void ()
method	EditorExportPlatform.create_preset	--YYYY	4.4	added-4.4	EditorExportPreset ()
method	EditorExportPlatform.export_pack	--YYYY	4.4	added-4.4	enum::Error (preset: EditorExportPreset, debug: bool, path: String, flags: bitfield::EditorExportPlatform.DebugFlags = 0)
method	EditorExportPlatform.export_pack_patch	--YYYY	4.4	added-4.4	enum::Error (preset: EditorExportPreset, debug: bool, path: String, patches: PackedStringArray = PackedStringArray(), flags: bitfield::EditorExportPlatform.DebugFlags = 0)
method	EditorExportPlatform.export_project	--YYYY	4.4	added-4.4+sig-drift+preserved	enum::Error (preset: EditorExportPreset, debug: bool, path: String, flags: bitfield::EditorExportPlatform.DebugFlags = 0, notify: bool = true)
method	EditorExportPlatform.export_project_files	--YYYY	4.4	added-4.4	enum::Error (preset: EditorExportPreset, debug: bool, save_cb: Callable, shared_cb: Callable = Callable())
method	EditorExportPlatform.export_zip	--YYYY	4.4	added-4.4	enum::Error (preset: EditorExportPreset, debug: bool, path: String, flags: bitfield::EditorExportPlatform.DebugFlags = 0)
method	EditorExportPlatform.export_zip_patch	--YYYY	4.4	added-4.4	enum::Error (preset: EditorExportPreset, debug: bool, path: String, patches: PackedStringArray = PackedStringArray(), flags: bitfield::EditorExportPlatform.DebugFlags = 0)
method	EditorExportPlatform.find_export_template	--YYYY	4.4	added-4.4	const Dictionary (template_file_name: String)
method	EditorExportPlatform.gen_export_flags	--YYYY	4.4	added-4.4	PackedStringArray (flags: bitfield::EditorExportPlatform.DebugFlags)
method	EditorExportPlatform.get_current_presets	--YYYY	4.4	added-4.4	const Array ()
method	EditorExportPlatform.get_forced_export_files	--YYYY	4.4	added-4.4+sig-drift+preserved	static PackedStringArray (preset: EditorExportPreset = null)
method	EditorExportPlatform.get_internal_export_files	--YYYY	4.4	added-4.4	Dictionary (preset: EditorExportPreset, debug: bool)
method	EditorExportPlatform.get_message_category	--YYYY	4.4	added-4.4	const String (index: int)
method	EditorExportPlatform.get_message_count	--YYYY	4.4	added-4.4	const int ()
method	EditorExportPlatform.get_message_text	--YYYY	4.4	added-4.4	const String (index: int)
method	EditorExportPlatform.get_message_type	--YYYY	4.4	added-4.4	const enum::EditorExportPlatform.ExportMessageType (index: int)
method	EditorExportPlatform.get_worst_message_type	--YYYY	4.4	added-4.4	const enum::EditorExportPlatform.ExportMessageType ()
method	EditorExportPlatform.save_pack	--YYYY	4.4	added-4.4	Dictionary (preset: EditorExportPreset, debug: bool, path: String, embed: bool = false)
method	EditorExportPlatform.save_pack_patch	--YYYY	4.4	added-4.4	Dictionary (preset: EditorExportPreset, debug: bool, path: String)
method	EditorExportPlatform.save_zip	--YYYY	4.4	added-4.4	Dictionary (preset: EditorExportPreset, debug: bool, path: String)
method	EditorExportPlatform.save_zip_patch	--YYYY	4.4	added-4.4	Dictionary (preset: EditorExportPreset, debug: bool, path: String)
method	EditorExportPlatform.ssh_push_to_remote	--YYYY	4.4	added-4.4	const enum::Error (host: String, port: String, scp_args: PackedStringArray, src_file: String, dst_file: String)
method	EditorExportPlatform.ssh_run_on_remote	--YYYY	4.4	added-4.4	const enum::Error (host: String, port: String, ssh_arg: PackedStringArray, cmd_args: String, output: Array = [], port_fwd: int = -1)
